staffRoasterId,day,scheduleDate,ExamType,Hall,hallCat1,hallCat2,hallCatTimtec,StaffID,Incounter,Period,mainPeriod
849,4,2025-05-22 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP750,227,9:00am-12:00 noon,Morning (9am - 12noon)
850,4,2025-05-22 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP2646,227,9:00am-12:00 noon,Morning (9am - 12noon)
851,4,2025-05-22 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP2188,227,9:00am-12:00 noon,Morning (9am - 12noon)
852,4,2025-05-22 00:00:00,1,GEO_ROOM1,,,,SP2038,228,9:00am-12:00 noon,Morning (9am - 12noon)
853,4,2025-05-22 00:00:00,1,GEO_ROOM1,,,,SP2742,228,9:00am-12:00 noon,Morning (9am - 12noon)
854,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP2154,229,9:00am-12:00 noon,Morning (9am - 12noon)
855,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP3187,229,9:00am-12:00 noon,Morning (9am - 12noon)
856,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP680,229,9:00am-12:00 noon,Morning (9am - 12noon)
857,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP2195,229,9:00am-12:00 noon,Morning (9am - 12noon)
858,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP2807,229,9:00am-12:00 noon,Morning (9am - 12noon)
859,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP1897,229,9:00am-12:00 noon,Morning (9am - 12noon)
860,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP2243,229,9:00am-12:00 noon,Morning (9am - 12noon)
861,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP2204,229,9:00am-12:00 noon,Morning (9am - 12noon)
862,4,2025-05-22 00:00:00,1,COLFHEC1,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2692,230,9:00am-12:00 noon,Morning (9am - 12noon)
863,4,2025-05-22 00:00:00,1,COLFHEC1,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2463,230,9:00am-12:00 noon,Morning (9am - 12noon)
864,4,2025-05-22 00:00:00,1,COLFHEC2,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1760,231,9:00am-12:00 noon,Morning (9am - 12noon)
865,4,2025-05-22 00:00:00,1,COLFHEC2,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP3132,231,9:00am-12:00 noon,Morning (9am - 12noon)
866,4,2025-05-22 00:00:00,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP3219,232,9:00am-12:00 noon,Morning (9am - 12noon)
867,4,2025-05-22 00:00:00,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP3052,232,9:00am-12:00 noon,Morning (9am - 12noon)
868,4,2025-05-22 00:00:00,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP2046,232,9:00am-12:00 noon,Morning (9am - 12noon)
869,4,2025-05-22 00:00:00,1,PISAD AUD,COLANIM,COLANIM_JAO,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2561,233,9:00am-12:00 noon,Morning (9am - 12noon)
870,4,2025-05-22 00:00:00,1,PISAD AUD,COLANIM,COLANIM_JAO,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP1911,233,9:00am-12:00 noon,Morning (9am - 12noon)
871,4,2025-05-22 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP1231,234,9:00am-12:00 noon,Morning (9am - 12noon)
872,4,2025-05-22 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP2483,234,9:00am-12:00 noon,Morning (9am - 12noon)
873,4,2025-05-22 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP1792,234,9:00am-12:00 noon,Morning (9am - 12noon)
874,4,2025-05-22 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP2812,234,9:00am-12:00 noon,Morning (9am - 12noon)
875,4,2025-05-22 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP2655,235,9:00am-12:00 noon,Morning (9am - 12noon)
876,4,2025-05-22 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP1363,235,9:00am-12:00 noon,Morning (9am - 12noon)
877,4,2025-05-22 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP1594,235,9:00am-12:00 noon,Morning (9am - 12noon)
878,4,2025-05-22 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP1220,235,9:00am-12:00 noon,Morning (9am - 12noon)
879,4,2025-05-22 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP2809,236,9:00am-12:00 noon,Morning (9am - 12noon)
880,4,2025-05-22 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP2720,236,9:00am-12:00 noon,Morning (9am - 12noon)
881,4,2025-05-22 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP2766,236,9:00am-12:00 noon,Morning (9am - 12noon)
882,4,2025-05-22 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP3190,236,9:00am-12:00 noon,Morning (9am - 12noon)
883,4,2025-05-22 00:00:00,1,VET 400,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1155,237,9:00am-12:00 noon,Morning (9am - 12noon)
884,4,2025-05-22 00:00:00,1,VET 400,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1593,237,9:00am-12:00 noon,Morning (9am - 12noon)
885,4,2025-05-22 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP496,238,2:00pm-5:00pm,Afternoon(2pm - 5pm)
886,4,2025-05-22 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1817,238,2:00pm-5:00pm,Afternoon(2pm - 5pm)
887,4,2025-05-22 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP694,238,2:00pm-5:00pm,Afternoon(2pm - 5pm)
888,4,2025-05-22 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP708,238,2:00pm-5:00pm,Afternoon(2pm - 5pm)
889,4,2025-05-22 00:00:00,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP1676,239,2:00pm-5:00pm,Afternoon(2pm - 5pm)
890,4,2025-05-22 00:00:00,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP798,239,2:00pm-5:00pm,Afternoon(2pm - 5pm)
891,4,2025-05-22 00:00:00,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP1139,239,2:00pm-5:00pm,Afternoon(2pm - 5pm)
892,4,2025-05-22 00:00:00,1,AUD I,,,,SP2303,240,2:00pm-5:00pm,Afternoon(2pm - 5pm)
893,4,2025-05-22 00:00:00,1,AUD I,,,,SP1187,240,2:00pm-5:00pm,Afternoon(2pm - 5pm)
894,4,2025-05-22 00:00:00,1,AUD I,,,,SP2020,240,2:00pm-5:00pm,Afternoon(2pm - 5pm)
895,4,2025-05-22 00:00:00,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1037,241,2:00pm-5:00pm,Afternoon(2pm - 5pm)
896,4,2025-05-22 00:00:00,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP569,241,2:00pm-5:00pm,Afternoon(2pm - 5pm)
897,4,2025-05-22 00:00:00,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP355,241,2:00pm-5:00pm,Afternoon(2pm - 5pm)
898,4,2025-05-22 00:00:00,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP620,242,2:00pm-5:00pm,Afternoon(2pm - 5pm)
899,4,2025-05-22 00:00:00,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP467,242,2:00pm-5:00pm,Afternoon(2pm - 5pm)
900,4,2025-05-22 00:00:00,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1209,242,2:00pm-5:00pm,Afternoon(2pm - 5pm)
901,4,2025-05-22 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP851,243,2:00pm-5:00pm,Afternoon(2pm - 5pm)
902,4,2025-05-22 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP1192,243,2:00pm-5:00pm,Afternoon(2pm - 5pm)
903,4,2025-05-22 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP1621,243,2:00pm-5:00pm,Afternoon(2pm - 5pm)
904,4,2025-05-22 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP1804,243,2:00pm-5:00pm,Afternoon(2pm - 5pm)
905,4,2025-05-22 00:00:00,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1880,244,2:00pm-5:00pm,Afternoon(2pm - 5pm)
906,4,2025-05-22 00:00:00,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1216,244,2:00pm-5:00pm,Afternoon(2pm - 5pm)
907,4,2025-05-22 00:00:00,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1466,244,2:00pm-5:00pm,Afternoon(2pm - 5pm)
908,4,2025-05-22 00:00:00,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP738,244,2:00pm-5:00pm,Afternoon(2pm - 5pm)
909,4,2025-05-22 00:00:00,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1175,245,2:00pm-5:00pm,Afternoon(2pm - 5pm)
910,4,2025-05-22 00:00:00,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1614,245,2:00pm-5:00pm,Afternoon(2pm - 5pm)
911,4,2025-05-22 00:00:00,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1625,245,2:00pm-5:00pm,Afternoon(2pm - 5pm)
912,4,2025-05-22 00:00:00,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1563,245,2:00pm-5:00pm,Afternoon(2pm - 5pm)
913,4,2025-05-22 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP754,246,2:00pm-5:00pm,Afternoon(2pm - 5pm)
914,4,2025-05-22 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP960,246,2:00pm-5:00pm,Afternoon(2pm - 5pm)
915,4,2025-05-22 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP290,246,2:00pm-5:00pm,Afternoon(2pm - 5pm)
916,4,2025-05-22 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP1444,246,2:00pm-5:00pm,Afternoon(2pm - 5pm)
917,4,2025-05-22 00:00:00,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP703,247,2:00pm-5:00pm,Afternoon(2pm - 5pm)
918,4,2025-05-22 00:00:00,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP612,247,2:00pm-5:00pm,Afternoon(2pm - 5pm)
919,4,2025-05-22 00:00:00,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP1126,247,2:00pm-5:00pm,Afternoon(2pm - 5pm)
920,4,2025-05-22 00:00:00,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP1178,247,2:00pm-5:00pm,Afternoon(2pm - 5pm)
921,4,2025-05-22 00:00:00,1,AUD III,,,,SP299,248,2:00pm-5:00pm,Afternoon(2pm - 5pm)
922,4,2025-05-22 00:00:00,1,AUD III,,,,SP994,248,2:00pm-5:00pm,Afternoon(2pm - 5pm)
923,4,2025-05-22 00:00:00,1,AUD III,,,,SP1702,248,2:00pm-5:00pm,Afternoon(2pm - 5pm)
924,4,2025-05-22 00:00:00,1,CENTS-AUD,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLFHEC|CENT-AUD|ANENIH|AUD III,SP871,249,2:00pm-5:00pm,Afternoon(2pm - 5pm)
925,4,2025-05-22 00:00:00,1,CENTS-AUD,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLFHEC|CENT-AUD|ANENIH|AUD III,SP500,249,2:00pm-5:00pm,Afternoon(2pm - 5pm)
926,4,2025-05-22 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1064,250,2:00pm-5:00pm,Afternoon(2pm - 5pm)
927,4,2025-05-22 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1174,250,2:00pm-5:00pm,Afternoon(2pm - 5pm)
928,4,2025-05-22 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1344,250,2:00pm-5:00pm,Afternoon(2pm - 5pm)
929,4,2025-05-22 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1872,250,2:00pm-5:00pm,Afternoon(2pm - 5pm)
930,4,2025-05-22 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP641,250,2:00pm-5:00pm,Afternoon(2pm - 5pm)
931,4,2025-05-22 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1202,250,2:00pm-5:00pm,Afternoon(2pm - 5pm)
932,4,2025-05-22 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1380,250,2:00pm-5:00pm,Afternoon(2pm - 5pm)
933,4,2025-05-22 00:00:00,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1628,250,2:00pm-5:00pm,Afternoon(2pm - 5pm)
934,4,2025-05-22 00:00:00,1,ACAD B3,ISRAEL ADU BUILDING,COLANIM_JAO,HEALTH CENTRE|ACAD BUILDING,SP954,251,2:00pm-5:00pm,Afternoon(2pm - 5pm)
935,4,2025-05-22 00:00:00,1,ACAD B3,ISRAEL ADU BUILDING,COLANIM_JAO,HEALTH CENTRE|ACAD BUILDING,SP477,251,2:00pm-5:00pm,Afternoon(2pm - 5pm)
936,4,2025-05-22 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP534,252,2:00pm-5:00pm,Afternoon(2pm - 5pm)
937,4,2025-05-22 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1057,252,2:00pm-5:00pm,Afternoon(2pm - 5pm)
938,4,2025-05-22 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1292,252,2:00pm-5:00pm,Afternoon(2pm - 5pm)
939,4,2025-05-22 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP891,252,2:00pm-5:00pm,Afternoon(2pm - 5pm)
940,4,2025-05-22 00:00:00,1,AUD II,,,,SP1229,253,2:00pm-5:00pm,Afternoon(2pm - 5pm)
941,4,2025-05-22 00:00:00,1,AUD II,,,,SP821,253,2:00pm-5:00pm,Afternoon(2pm - 5pm)
942,4,2025-05-22 00:00:00,1,AUD II,,,,SP2060,253,2:00pm-5:00pm,Afternoon(2pm - 5pm)
943,4,2025-05-22 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP724,254,2:00pm-5:00pm,Afternoon(2pm - 5pm)
944,4,2025-05-22 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP588,254,2:00pm-5:00pm,Afternoon(2pm - 5pm)
945,4,2025-05-22 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1442,254,2:00pm-5:00pm,Afternoon(2pm - 5pm)
946,4,2025-05-22 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1686,254,2:00pm-5:00pm,Afternoon(2pm - 5pm)
947,4,2025-05-22 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1947,254,2:00pm-5:00pm,Afternoon(2pm - 5pm)
948,4,2025-05-22 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1622,254,2:00pm-5:00pm,Afternoon(2pm - 5pm)
949,4,2025-05-22 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP470,254,2:00pm-5:00pm,Afternoon(2pm - 5pm)
950,4,2025-05-22 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP903,254,2:00pm-5:00pm,Afternoon(2pm - 5pm)
951,4,2025-05-22 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP513,255,2:00pm-5:00pm,Afternoon(2pm - 5pm)
952,4,2025-05-22 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP585,255,2:00pm-5:00pm,Afternoon(2pm - 5pm)
953,4,2025-05-22 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP1125,255,2:00pm-5:00pm,Afternoon(2pm - 5pm)
954,4,2025-05-22 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP1224,255,2:00pm-5:00pm,Afternoon(2pm - 5pm)
955,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP1587,256,2:00pm-5:00pm,Afternoon(2pm - 5pm)
956,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP1608,256,2:00pm-5:00pm,Afternoon(2pm - 5pm)
957,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP862,256,2:00pm-5:00pm,Afternoon(2pm - 5pm)
958,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP523,256,2:00pm-5:00pm,Afternoon(2pm - 5pm)
959,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP742,256,2:00pm-5:00pm,Afternoon(2pm - 5pm)
960,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP432,256,2:00pm-5:00pm,Afternoon(2pm - 5pm)
961,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP1339,256,2:00pm-5:00pm,Afternoon(2pm - 5pm)
962,4,2025-05-22 00:00:00,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP1770,256,2:00pm-5:00pm,Afternoon(2pm - 5pm)
963,4,2025-05-22 00:00:00,1,VET 200,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1290,257,2:00pm-5:00pm,Afternoon(2pm - 5pm)
964,4,2025-05-22 00:00:00,1,VET 200,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1685,257,2:00pm-5:00pm,Afternoon(2pm - 5pm)
965,4,2025-05-22 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP640,258,2:00pm-5:00pm,Afternoon(2pm - 5pm)
966,4,2025-05-22 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP1027,258,2:00pm-5:00pm,Afternoon(2pm - 5pm)
967,4,2025-05-22 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP771,258,2:00pm-5:00pm,Afternoon(2pm - 5pm)
968,4,2025-05-22 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP1749,258,2:00pm-5:00pm,Afternoon(2pm - 5pm)
969,4,2025-05-22 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP865,259,9:00am -12:00pm,Morning (9am - 12pm)
970,4,2025-05-22 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP1295,259,9:00am -12:00pm,Morning (9am - 12pm)
971,4,2025-05-22 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP448,260,12:00pm -3:00pm,Afternoon (12pm - 3pm)
972,4,2025-05-22 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP973,260,12:00pm -3:00pm,Afternoon (12pm - 3pm)
973,4,2025-05-22 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP1781,261,3:00pm -6:00pm,Afternoon (3pm - 6pm)
974,4,2025-05-22 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP1313,261,3:00pm -6:00pm,Afternoon (3pm - 6pm)
975,4,2025-05-22 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1149,262,9:00am -12:00pm,Morning (9am - 12pm)
976,4,2025-05-22 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP527,262,9:00am -12:00pm,Morning (9am - 12pm)
977,4,2025-05-22 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1065,262,9:00am -12:00pm,Morning (9am - 12pm)
978,4,2025-05-22 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP3194,262,9:00am -12:00pm,Morning (9am - 12pm)
979,4,2025-05-22 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1066,262,9:00am -12:00pm,Morning (9am - 12pm)
980,4,2025-05-22 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1166,262,9:00am -12:00pm,Morning (9am - 12pm)
981,4,2025-05-22 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1888,263,12:00pm -3:00pm,Afternoon (12pm - 3pm)
982,4,2025-05-22 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1024,263,12:00pm -3:00pm,Afternoon (12pm - 3pm)
983,4,2025-05-22 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP686,263,12:00pm -3:00pm,Afternoon (12pm - 3pm)
984,4,2025-05-22 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP957,263,12:00pm -3:00pm,Afternoon (12pm - 3pm)
